"","A2","A3","A5","A7","A8","B3","Age","B7","B9","B11","B12","C2","C12","E2_9group","E4_21group","E6","E7","E8_a","E8_b","E8_c","E8_d","E8_e","E8_f","E8_g","E8_h","E8_i","E9","E10","E13","E13_1","E14_1","E14_2","E14_Result","E15","E16","E17","E22","E23","E24","G1_1","G1_2","J8","J9","J10_1","J10_2","J11_1","J11_2","J12_14group","J13","J14","J15","J15_Year","J16","J17_10group","J18","J19","J20","J21","J22","Weights_1","WeightsCalib_1","Weights_Year","WeightsCalib_Year","resident","nonresident","LR_WAP","LF","PNLF","empj","underemployed","iempj","emsj","iemsj","LU1_unemployed","LU2_combined","LU3_potential","LU4_composite","long_term_unemployed"
"2650",8,5,1,4,4,2,22,5,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,8,NA,2,NA,NA,1,NA,1,1,3,2,NA,NA,NA,37.6176008536622,46.3714440796184,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"2651",3,7,2,7,3,1,35,4,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,3,13,NA,NA,NA,NA,2,NA,1,NA,1,1,3,2,NA,NA,NA,81.6926835540697,54.6074879565258,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"2652",5,4,2,6,4,2,8,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489.570195627158,681.521280547801,124.160659565154,215.091475290774,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2653",2,5,1,2,1,2,14,3,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.142692750288,338.50704279644,69.0683818952485,80.5260577536146,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2654",4,8,2,5,3,1,38,5,2,2,5,1,1,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.588023626859,107.304687738615,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2655",3,8,2,2,2,1,24,5,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,NA,NA,NA,NA,9,NA,1,2,NA,1,NA,1,1,2,2,NA,350.294494238156,657.809128044395,92.8712064634395,190.386881332894,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"2656",7,1,1,7,5,2,9,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.303628409438,300.70610204117,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2657",2,10,2,1,0,1,87,5,2,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.8266475644699,3.80000000001382,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2658",3,7,2,3,2,2,41,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,12,NA,2,NA,NA,2,10,NA,NA,NA,2,NA,NA,NA,70.8804166130899,95.4168314296312,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2659",3,7,2,5,3,1,3,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.9076764819339,46.6564383533841,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2660",9,8,2,10,6,1,31,5,1,2,5,1,1,5,15,1,1,1,1,1,1,3,1,1,2,2,NA,1,NA,NA,150000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.429961587708,699.950592220158,135.591961436622,230.291839168938,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2661",1,6,1,2,1,2,47,10,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,4,1,11,NA,NA,NA,5,NA,1,NA,1,1,1,2,NA,NA,NA,81.6183698133477,107.942610886168,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1
"2662",9,5,2,3,3,2,42,7,2,2,3,1,1,3,17,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,44000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,228.13468013468,175.918960851637,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2663",9,1,1,5,4,2,15,4,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,9,NA,NA,NA,NA,4,NA,1,NA,1,2,3,2,NA,851.336397684712,428.17759675768,208.135249123651,59.0148816657934,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"2664",6,7,1,4,3,1,54,5,2,2,5,1,1,5,15,2,1,1,1,1,3,2,1,1,2,1,NA,1,NA,NA,63000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9266406234664,63.2106811240192,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2665",10,5,2,7,6,1,23,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,9,NA,4,NA,NA,NA,NA,1,NA,1,NA,1,1,2,2,NA,NA,NA,238.50443832262,527.492924605401,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"2666",7,2,2,5,4,2,20,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,4,2,NA,NA,2,3,NA,NA,NA,2,NA,NA,NA,102.910617693247,60.7251784200787,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2667",4,10,2,5,4,1,17,4,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,38.399778588174,12.5178437545819,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2668",5,8,2,7,4,2,80,4,2,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.2989340756331,67.3012605464428,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2669",10,1,1,6,4,2,68,7,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,2,NA,NA,2,4,NA,NA,NA,2,NA,NA,NA,320.979661299124,607.196368160183,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2670",2,9,2,6,4,1,38,6,2,2,5,1,1,7,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,3,NA,NA,4,9,NA,1,1,7,1,70,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.75,54.2001957789616,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2671",5,4,1,2,2,2,25,9,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,6,4,NA,NA,NA,NA,5,NA,1,NA,1,1,1,2,NA,NA,NA,70.1025795141498,6.99999999999363,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1
"2672",10,5,1,3,1,1,47,5,2,2,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.9512404778137,41.0241879575096,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2673",3,6,1,4,4,1,54,5,2,2,3,1,1,8,8,2,1,1,1,1,3,2,2,1,2,2,NA,3,4,NA,70000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.6183698133477,107.942610886168,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2674",8,6,2,3,3,2,37,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,1,5,NA,1,NA,1,1,3,2,NA,NA,NA,56.7046632124352,41.6736163536716,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,NA
"2675",2,2,2,5,4,1,23,5,2,1,5,1,1,7,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.0972343395568,8.19999999999254,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2676",10,10,2,5,4,2,54,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,NA,40000,25000,5,NA,4,1,1,7,2,14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.477038425492,39.8771591978909,32.095337327429,11.3187904438528,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2677",4,6,1,2,1,1,74,10,2,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,7,NA,2,NA,NA,2,6,NA,NA,NA,2,NA,422.590003935458,353.944647575286,102.994609526367,89.658425179091,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2678",10,7,1,5,2,2,2,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.3895683241397,51.2187772096422,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2679",8,6,2,6,4,1,37,5,2,2,5,1,1,8,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6632124352332,140.167232294025,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2680",2,10,2,5,5,2,44,7,2,2,5,1,1,5,16,1,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,13000,0,1,NA,4,1,1,5,2,20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.2296822089086,15.4355437404183,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2681",6,3,2,4,4,1,27,5,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,7,4,NA,NA,NA,NA,7,3,1,NA,1,2,2,2,NA,NA,NA,95.9320226591136,170.906919243847,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1
"2682",8,7,2,6,3,2,69,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,3,NA,NA,4,5,4,1,1,7,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0817796065321,50.9033767701621,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2683",3,1,1,3,1,1,54,8,2,1,5,1,1,4,8,2,1,1,1,1,3,2,3,1,2,2,NA,1,NA,NA,NA,NA,3,3,4,2,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.443909026166,72.8363379588467,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2684",6,11,2,5,3,2,0,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,195.420800805842,300.430417310326,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2685",4,6,2,5,2,1,40,5,2,2,5,1,1,7,6,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,115000,0,1,NA,4,1,1,7,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.5440414507772,8.80000000003201,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2686",10,8,2,4,4,2,49,5,2,2,5,1,1,6,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,1,0,20000,2,NA,4,1,1,7,2,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,102.158327109783,121.55308724759,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2687",11,7,1,2,2,2,57,5,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,7,NA,2,NA,NA,2,6,NA,NA,NA,2,NA,NA,NA,70.2357825719951,100.078047115876,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2688",2,1,1,5,3,1,7,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.16683690841,561.561795532484,152.966869837864,144.94012129903,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2689",3,10,2,6,4,1,7,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.3401927585309,1.80000000000655,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2690",2,9,1,4,2,2,29,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,4,NA,NA,NA,NA,5,NA,1,NA,1,1,3,2,NA,NA,NA,121.629127091814,134.545068502724,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1
"2691",10,10,1,5,5,2,20,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,2,NA,2,NA,NA,2,2,NA,NA,NA,2,NA,NA,NA,21.0307131702238,16.4884535707588,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2692",8,1,1,4,2,1,29,5,2,2,5,1,1,9,19,2,2,2,2,2,2,2,2,2,2,2,NA,3,1,2,NA,NA,4,3,4,1,1,5,1,48,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,160.489830649562,89.6494637631986,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2693",3,1,1,4,4,1,32,8,2,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,11,NA,2,NA,NA,2,8,NA,NA,NA,2,NA,NA,NA,195.596981104154,313.290344142496,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2694",6,9,1,6,3,2,36,6,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,6,4,5,NA,NA,NA,4,NA,1,NA,1,1,2,2,NA,NA,NA,80.3211216644052,49.6269489471888,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"2695",7,1,1,6,4,2,5,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.551059480757,203.267515683925,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2696",7,6,1,5,3,2,9,2,1,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,105.909551305415,121.86871020663,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2697",7,1,1,5,4,1,4,NA,NA,NA,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.459216233964,154.284713206505,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2698",4,1,1,6,4,1,27,5,2,2,5,1,1,8,20,2,2,2,2,2,2,2,2,2,2,2,NA,4,1,1,1e+05,0,1,NA,4,1,2,1,1,35,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218.165863539248,247.815034118206,1,NA,1,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA
"2699",4,5,1,6,5,1,15,4,1,1,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,2,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,45.6344666093606,23.821300737095,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2700",3,10,1,4,2,2,34,7,2,2,5,1,1,3,17,2,1,1,1,1,3,2,2,1,2,2,NA,1,NA,NA,57000,0,1,NA,4,1,1,7,1,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.0935550935551,34.3012443988609,16.2988027069235,11.9208461443195,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2701",10,1,1,2,2,1,55,7,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,6,NA,4,NA,NA,NA,NA,2,NA,1,NA,1,1,2,2,NA,NA,NA,175.535752272958,301.09663753224,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,NA
"2702",6,9,1,4,2,1,20,5,1,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3853459972863,139.380005160958,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2703",7,3,1,3,2,2,88,7,2,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.7812509739147,32.696124635404,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2704",3,11,1,1,1,1,66,7,2,3,5,1,1,3,17,2,1,1,1,1,1,2,2,1,2,2,NA,1,NA,NA,50000,0,1,NA,4,1,1,7,2,24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.1363496460449,9.81372972271129,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2705",3,9,2,6,4,2,70,5,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,3,NA,2,NA,NA,2,4,NA,NA,NA,2,NA,187.826466099847,195.74609428688,54.0909090909091,39.767059953203,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2706",2,11,1,4,2,1,25,8,2,1,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.9433671899046,4.60000000001673,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2707",9,5,1,5,4,2,36,5,2,2,5,1,1,5,7,2,1,3,1,3,2,2,2,3,2,2,NA,3,7,NA,35000,0,1,NA,4,1,1,5,2,30,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.830264672037,195.507146966529,38.8509648160773,47.9035641123037,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2708",6,8,2,6,4,2,24,6,2,2,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4,4,2,NA,NA,2,3,NA,NA,NA,2,NA,350.294494238156,657.809128044395,92.8712064634395,190.386881332894,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2709",8,4,1,1,1,2,60,7,2,4,5,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,6,NA,4,8,NA,NA,NA,5,NA,1,NA,1,1,3,2,NA,NA,NA,83.1725519659404,33.8524593231014,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1
"2710",1,9,1,1,0,2,79,7,2,3,5,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6160108548168,68.8003548606157,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
